7408	codes in current filter							
Code	Text	1.	2.	3.	4.	5.	6.	7.
2BC08AE	Funksjonstest ved suppresjon med dexamethason, kortvarig 	2	B	C	0	8	A	E
2BC08AF	Funksjonstest ved suppresjon med dexamethason, langvarig 	2	B	C	0	8	A	F
2BC08AG	Funksjonstest med saltvannsbelastning	2	B	C	0	8	A	G
2BE08AA	Tørsteprøve med osmolaritetsmåling i serum og urin	2	B	E	0	8	A	A
2BE08AB	Tørsteprøve med utvidet urinanalyse	2	B	E	0	8	A	B
2BE08AC	Funksjonstest ved GnRH-stimulering	2	B	E	0	8	A	C
2BE08AD	Funksjonstest ved GHRH-stimulering	2	B	E	0	8	A	D
2BE08AE	Funksjonstest med argininstimulering	2	B	E	0	8	A	E
2BE08AF	Funksjonstest med TRH-stimulering	2	B	E	0	8	A	F
2BE08AG	Funksjonstest ved CRH-stimulering	2	B	E	0	8	A	G
2BE08AH	Funksjonstest ved stimulering med kombinasjoner av aktiveringshormoner	2	B	E	0	8	A	H
2BE08AJ	Funksjonstest ved suppresjon av veksthormon med glukose	2	B	E	0	8	A	J
2BE08AK	Funksjonsstest ved suppresjon av veksthormon med oktreotid eller bromocriptin 	2	B	E	0	8	A	K
2BG08AA	Fasteprøve over lang tid med måling av glukose mm	2	B	G	0	8	A	A
2BG08BB	Funksjonstest med peroral glukosebelastning 	2	B	G	0	8	B	B
2BG08BC	Funksjonstest med laktosebelastning	2	B	G	0	8	B	C
2BG08BD	Funksjonstest med glucagonstimulering av C-peptid	2	B	G	0	8	B	D
2BG29CA	Registrering av blodsukker med subkutan sensor	2	B	G	2	9	C	A
2BX08AC	Funksjonsstest ved pentagastrinstimulering	2	B	X	0	8	A	C
2BX08AD	Funksjonstest ved kalciuminfusjon	2	B	X	0	8	A	D
2BX59CA	Andre spesifiserte hormonprofiler	2	B	X	5	9	C	A
2BX59CB	Andre spesifiserte endokrine funksjonstester	2	B	X	5	9	C	B
2CC02AA	Undersøkelser på keratokonjunctivitis sicca	2	C	C	0	2	A	A
2CC94XB	Diagnostisk irrigasjon av tåreveiene	2	C	C	9	4	X	B
2CD02AA	Undersøkelse av fundus med kontaktglass	2	C	D	0	2	A	A
2CD20CA	Aksellengdemåling av øyeglobus	2	C	D	2	0	C	A
2CD24XB	Elektrofysiologisk øyeundersøkelse	2	C	D	2	4	X	B
2CD28CC	Dynamisk registrering av øyetrykk (tonografi)	2	C	D	2	8	C	C
2CD29CD	Exoftalmometri	2	C	D	2	9	C	D
2CE02AB	Ortoptisk utredning av skjeling	2	C	E	0	2	A	B
2CE08AC	Test for dobbeltsyn	2	C	E	0	8	A	C
2CG08AA	Test av mulig hornhinneperforasjon	2	C	G	0	8	A	A
2CG20CA	Måling av korneatykkelse (pachymetri)	2	C	G	2	0	C	A
2CG29CB	Keratometri	2	C	G	2	9	C	B
2CG29CC	Utvidet keratometri med C-scan	2	C	G	2	9	C	C
2CH02AA	Kammervinkelundersøkelse – gonioskopi	2	C	H	0	2	A	A
2CH08AB	Provokasjonstest ved trangvinkelglaukom	2	C	H	0	8	A	B
2CK02AA	Retinaundersøkelse av premature/nyfødte	2	C	K	0	2	A	A
2CK08AB	Enkel fargesanstest	2	C	K	0	8	A	B
2CK08AC	Utvidet fargesanstest med anomaloskop	2	C	K	0	8	A	C
2CK24CA	Elektroretinografi (ERG)	2	C	K	2	4	C	A
2CK24XB	Fundusfotografi	2	C	K	2	4	X	B
2CK29CC	Måling av tykkelsen på nervefiberlaget i fundus	2	C	K	2	9	C	C
2CK29CD	Lasermåling av papilleekskavasjonen	2	C	K	2	9	C	D
2CX02AA	Synsfeltundersøkelse	2	C	X	0	2	A	A
2CX02AB	Kontrastsynundersøkelse	2	C	X	0	2	A	B
2CX02AC	Mørkesynsundersøkelse	2	C	X	0	2	A	C
2CX02AD	Nevrooftalmologisk undersøkelse	2	C	X	0	2	A	D
2CX02AE	Full utredning av synsproblematikk hos barn	2	C	X	0	2	A	E
2CX29CA	Måling av akkomodasjonsbredde	2	C	X	2	9	C	A
2DB94AA	Avstøping av øregang	2	D	B	9	4	A	A
2DF02AA	Otonevrologisk utredning av svimmelhet 	2	D	F	0	2	A	A
2DF02AB	Promontorialtest ved utredning for cochleaimplantat 	2	D	F	0	2	A	B
2DF07AC	Analyse av øresus med frekvensbestemmelse mm	2	D	F	0	7	A	C
2DF24CA	Elektronystagmografi/videonystagmografi	2	D	F	2	4	C	A
2DF29CB	Registrering av otoakustiske emisjoner	2	D	F	2	9	C	B
2DF29CC	Elektrocochleografi med fremkalt potensial	2	D	F	2	9	C	C
2DF29CD	Stabilometri	2	D	F	2	9	C	D
2DF58EA	Tympanometri	2	D	F	5	8	E	A
2DH08AA	Nasal børsteprøve ved mistenkt primær ciliedyskinesi	2	D	H	0	8	A	A
2DH28CA	Rhinomanometri	2	D	H	2	8	C	A
2DH29CB	Akustisk rhinometri	2	D	H	2	9	C	B
2DH70EA	Nasoskopi	2	D	H	7	0	E	A
2DX02AA	Søvnapnéutredning I	2	D	X	0	2	A	A
2DX02AB	Søvnapnéutredning II	2	D	X	0	2	A	B
2DX02AC	Søvnapnéutredning  III	2	D	X	0	2	A	C
2DX07AD	Bestemmelse av effekten av høreapparat	2	D	X	0	7	A	D
2DX08AE	Barneaudiologisk test med uformelle prøver	2	D	X	0	8	A	E
2DX08AF	Barneaudiologisk test observasjons- og lekeaudiometri	2	D	X	0	8	A	F
2DX29CA	Akustisk impedansmåling	2	D	X	2	9	C	A
2DX29CB	Taleaudiometrisk test	2	D	X	2	9	C	B
2DX50EA	Toneaudiogram med luftledning	2	D	X	5	0	E	A
2DX50EB	Toneaudiogram med benledning	2	D	X	5	0	E	B
2DX50EC	Toneaudiogram med både luft- og benledning	2	D	X	5	0	E	C
2DX50ED	Taleaudiogram	2	D	X	5	0	E	D
2EA02AA	Undersøkelse av oral motorikk	2	E	A	0	2	A	A
2EH02AA	Fiberskopisk undersøkelse av velopharynxfunksjon ved svelgning	2	E	H	0	2	A	A
2EJ02AA	Utredning av lukt og smak	2	E	J	0	2	A	A
2EL21AA	Salivvolumsmåling	2	E	L	2	1	A	A
2EX02AA	Undersøkelse av svelge-, spise- og drikkefunksjon	2	E	X	0	2	A	A
2FA29AA	Invasiv måling av sentralt venetrykk	2	F	A	2	9	A	A
2FB28XA	Trykkmåling i lungearterie	2	F	B	2	8	X	A
2FJ29XA	Måling av trykk og blod­gjennomstrømning i det lille kretsløp ved hjertekateterisering	2	F	J	2	9	X	A
2FN03XA	Peroperativ koronar angioskopi	2	F	N	0	3	X	A
2FN28CA	Intrakoronar trykkregistrering med medikamentinjeksjon	2	F	N	2	8	C	A
2FP24AA	Elektrokardiografi (EKG) med 12 avledninger	2	F	P	2	4	A	A
2FP24AB	EKG-registrering med isoprenalinprovokasjon	2	F	P	2	4	A	B
2FP24AC	EKG-registrering med isvannprovokasjon	2	F	P	2	4	A	C
2FP24AD	Ikke-invasiv elektrofysiogisk hjerteundersøkelse med transøsofagal stimulering	2	F	P	2	4	A	D
2FP24AH	Langtids EKG med hendelsesregistrering	2	F	P	2	4	A	H
2FP24AK	Arbeids-EKG	2	F	P	2	4	A	K
2FP24AL	Arbeids-EKG med spirometri og O2-opptak	2	F	P	2	4	A	L
2FP24AM	Invasiv elektrofysiologisk undersøkelse av hjertet	2	F	P	2	4	A	M
2FP24AN	Invasiv elektrofysiologisk undersøkelse med bildebasert eksitasjonsanalyse	2	F	P	2	4	A	N
2FP24AP	Avlesning av langtids EKG-registrator med implanterte elektroder	2	F	P	2	4	A	P
2FP24XB	Vektor-EKG	2	F	P	2	4	X	B
2FP24XC	Late potential elektrokardiografi (EKG)	2	F	P	2	4	X	C
2FP24XE	Transøsofagal elektrokardiografi	2	F	P	2	4	X	E
2FP24XF	24-timers EKG-monitorering med eksterne elektroder	2	F	P	2	4	X	F
2FP24XG	Holter-EKG med ST- / hjertefrekvensvariabilitetsanalyse	2	F	P	2	4	X	G
2FP50XA	Peroperativ mapping av ektopisk fokus eller aberrant ledningsbane	2	F	P	5	0	X	A
2FY13XA	Peroperativ punksjon av hjertet eller store intratorakale kar med aspirasjon	2	F	Y	1	3	X	A
2FY28XA	Peroperativ punksjonsmanometri av hjertet eller store intratorakale kar	2	F	Y	2	8	X	A
2FY57XA	Peroperativ blodstømsmåling av hjertet eller store intratorakale kar	2	F	Y	5	7	X	A
2GC13AA	Indusert sputumprøve etter inhalasjon av hyperosmolær NaCl	2	G	C	1	3	A	A
2GC13AB	Bronkioalveolar lavage med uthenting av vevsprøve/hvite blodlegemer	2	G	C	1	3	A	B
2GC57CA	Måling av maksimal ekspiratorisk luftstrøm – “peak expiratory flow” (PEF)	2	G	C	5	7	C	A
2GC57CC	PEF-måling med anstrengelsesprovokasjon	2	G	C	5	7	C	C
2GD21AA	Spirometri	2	G	D	2	1	A	A
2GD21AB	Spirometri med reversibilitetstest	2	G	D	2	1	A	B
2GD21AC	Spirometri med inhalasjon av hurtigvirkende  bronkieutvidende legemiddel	2	G	D	2	1	A	C
2GD21AD	Spirometri med inhalasjon av langsomtvirkende bronkieutvidende legemiddel	2	G	D	2	1	A	D
2GD21AE	Spirometri med forsert inspirasjon	2	G	D	2	1	A	E
2GD21AF	Spirometri med nitrogenutvasking	2	G	D	2	1	A	F
2GD21AG	Spirometri med oscillometri for måling av perifer luftveismotstand	2	G	D	2	1	A	G
2GD21AH	Spirometri med medikamentell provokasjon	2	G	D	2	1	A	H
2GD21AJ	Spirometri med fysisk belastning	2	G	D	2	1	A	J
2GD21AL	Måling av funksjonell residualkapasitet med SF6- eller He-inhalasjon	2	G	D	2	1	A	L
2GD21AM	Tide luftstrøm-volum kurver	2	G	D	2	1	A	M
2GD28AN	Måling av maksimalt respiratoriske trykk og ”sniff” test	2	G	D	2	8	A	N
2GD28AP	Måling av transdiafragmale trykk ved voluntær ventilasjon	2	G	D	2	8	A	P
2GD29BA	Pletysmografi	2	G	D	2	9	B	A
2GD29BB	Pletysmografi med måling av luftveisresistens/-konduktans I	2	G	D	2	9	B	B
2GD29BC	Pletysmografi med måling av luftveisresistens/-konduktans II	2	G	D	2	9	B	C
2GD29BD	Måling av exhalert pustekondensat	2	G	D	2	9	B	D
2GD29BE	Måling av karbonmonoksyd  i ekspirasjonsluft	2	G	D	2	9	B	E
2GD29BF	Måling av gassutvekslingsevne ved karbonmonoksyddiffusjon	2	G	D	2	9	B	F
2GD29BG	Måling av nitrogenmonoksyd i ekspirasjonsluft	2	G	D	2	9	B	G
2GD29BH	Gassdiffusjonskapasitetsundersøkelse	2	G	D	2	9	B	H
2GD29BJ	Måling av lungeelastisitet	2	G	D	2	9	B	J
2GD29BK	Single breath occlusion test  for måling av luftveisresistens og compliance	2	G	D	2	9	B	K
2GX08AD	Høydesimuleringstest	2	G	X	0	8	A	D
2GX29CA	Perkutan oksymetri	2	G	X	2	9	C	A
2GX29CB	Langtidsregistrering av oksygenmetning	2	G	X	2	9	C	B
2GX29CC	Perkutan oksymetri med CO2-måling i endetidevolum	2	G	X	2	9	C	C
2GX29CD	Transkutan måling av oksygen og/eller kulldioksyd	2	G	X	2	9	C	D
2JC24XA	Elektromyografi i øsofagus	2	J	C	2	4	X	A
2JC28AC	Øsofagus manometri med provokasjonstest (ballong o.a.)	2	J	C	2	8	A	C
2JC28XD	Øsofagusmanometri UNS	2	J	C	2	8	X	D
2JC29XE	pH-måling i øsofagus	2	J	C	2	9	X	E
2JD08AA	Urea utventilasjonstest for diagnostikk av Helicobacter pylori	2	J	D	0	8	A	A
2JF02AA	Tynntarmsundersøkelse via kapsel	2	J	F	0	2	A	A
2JH24XA	Elektromyografi av analsfinkter	2	J	H	2	4	X	A
2JH28XB	Anorektal manometri	2	J	H	2	8	X	B
2JJ29AA	Transkutan bilirubinmåling	2	J	J	2	9	A	A
2JK28XB	Endoskopisk manometri av gallegang	2	J	K	2	8	X	B
2JL28XB	Endoskopisk manometri av pankreasgang	2	J	L	2	8	X	B
2JX28CA	Trykkmåling i gastrointestinaltraktus	2	J	X	2	8	C	A
2KA02AA	Urinfiltreringsundersøkelse	2	K	A	0	2	A	A
2KA28XA	Urodynamisk undersøkelse av nyrebekken	2	K	A	2	8	X	A
2KB28XA	Urodynamisk undersøkelse	2	K	B	2	8	X	A
2KC59XA	Gasscystometri	2	K	C	5	9	X	A
2KC59XB	Vanncystometri	2	K	C	5	9	X	B
2KD02XA	Fysiologisk miksjonsundersøkelse	2	K	D	0	2	X	A
2KD08AB	Kontinenstest med måling i >12 timer av urin- og drikkevolum.	2	K	D	0	8	A	B
2KD28XA	Trykkprofilmåling i uretra	2	K	D	2	8	X	A
2KD59XA	Uroflowmetri	2	K	D	5	9	X	A
2KG08XA	Induksjon av ereksjon	2	K	G	0	8	X	A
2KG24XA	Elektromyografi av corpus cavernosus	2	K	G	2	4	X	A
2KG29XB	Cavernosometri	2	K	G	2	9	X	B
2KG29XC	Ambulatorisk ereksjonsregistrering	2	K	G	2	9	X	C
2KG57XA	Blodstrømsundersøkelse i penis	2	K	G	5	7	X	A
2KX02AA	Urinsediment undersøkelse i mikroskop	2	K	X	0	2	A	A
2KX02XB	Ambulatorisk urodynamisk undersøkelse	2	K	X	0	2	X	B
2KX13CA	Døgnurinsamling	2	K	X	1	3	C	A
2KX13CB	Uretralutstryk med mikroskopi	2	K	X	1	3	C	B
2KX29EA	Måling av residualurinvolum ved tapping	2	K	X	2	9	E	A
2KX29EB	Døgnmåling av drikke- og urinmengder evt ved veiing av bleier	2	K	X	2	9	E	B
2LA02AA	Pasientvurdering  i forbindelse med ovulasjonsstimulering/assistert befrukting	2	L	A	0	2	A	A
2LE03XA	Kolposkopi	2	L	E	0	3	X	A
2LE13CA	Vaginalutstryk ved mikroskopi	2	L	E	1	3	C	A
2MA24AB	Overvåkning med kardiotakograf	2	M	A	2	4	A	B
2MA24AC	Overvåkning med foster-EKG	2	M	A	2	4	A	C
2MA29AA	Måling av riaktivitet 	2	M	A	2	9	A	A
2MA29XA	pH-måling i fosterskalp	2	M	A	2	9	X	A
2MB13AA	Prøvetaking av navleveneblod	2	M	B	1	3	A	A
2ND03AA	Mikroskopi av neglesenger med vurdering av kapillærseng	2	N	D	0	3	A	A
2NM02AA	Fullstendig kraftundersøkelse	2	N	M	0	2	A	A
2NM24CA	Elektromyografi  med nål	2	N	M	2	4	C	A
2NM24CB	Elektromyografi med singel fiber	2	N	M	2	4	C	B
2NM24CC	Elektromyografi på hudoverflate	2	N	M	2	4	C	C
2NM24CD	Elektromyografi med botulinumtoksinbehandling	2	N	M	2	4	C	D
2NM24CE	Elektromyografi  i øyemuskulatur, bekkenbunn, diafragma, e.l.	2	N	M	2	4	C	E
2NM28CF	Måling av intramuskulært trykk uten provokasjon	2	N	M	2	8	C	F
2NM28CG	Måling av intramuskulært trykk med provokasjon	2	N	M	2	8	C	G
2NN29AA	Elektrogoniometri - elektronisk håndleddsvinkelmåling	2	N	N	2	9	A	A
2NN70CA	Mikroskopisk undersøkelse av leddvæske	2	N	N	7	0	C	A
2NN70CB	Mikroskopisk undersøkelse av leddvæske med polarisert lys	2	N	N	7	0	C	B
2NX02AB	Bevegelsesanalyse	2	N	X	0	2	A	B
2NX28CA	Innlegging eller bytte av elektrode for trykkregistrering / stimulering av beinvekst	2	N	X	2	8	C	A
2PB28AA	Enkel måling av ankel-arm blodtrykksindeks (forholdet mellom blodtrykk målt på ankel og på arm)	2	P	B	2	8	A	A
2PB28AB	Måling av ankel-arm blodtrykksindeks med enkel provokasjon	2	P	B	2	8	A	B
2PB28AC	Måling av ankel/arm blodtrykksindeks under kontrollert, tyngre arbeidsbelastning	2	P	B	2	8	A	C
2PB28AD	Sammenlikning av systolisk blodtrykk i armene	2	P	B	2	8	A	D
2PB28AE	Langtids noninvasiv blodtrykksmåling 	2	P	B	2	8	A	E
2PB28AF	Måling av blodtrykk i tå/finger	2	P	B	2	8	A	F
2PB29AG	Registrering av arterielle pulsvolumkurver med pletysmografi I	2	P	B	2	9	A	G
2PB29AH	Registrering av arterielle pulsvolumkurver med pletysmografi II	2	P	B	2	9	A	H
2PH07AB	Venetømmingsbestemmelse	2	P	H	0	7	A	B
2PH20CA	Fotvolumetri	2	P	H	2	0	C	A
2PH24CB	Venøs okklusjonspletysmografi	2	P	H	2	4	C	B
2PH28CD	Invasiv måling av trykk i perifer vene	2	P	H	2	8	C	D
2PK28AA	Måling av kolloidosmotisk trykk	2	P	K	2	8	A	A
2PK29AB	Måling av kapillær filtrasjonskoeffisient	2	P	K	2	9	A	B
2PK57CA	Laser-Doppler flowmetri	2	P	K	5	7	C	A
2PK57CB	Laser-Doppler flowmetri med provokasjon	2	P	K	5	7	C	B
2PK70AA	Mikrovaskulær undersøkelse med kapillærmikroskopi	2	P	K	7	0	A	A
2PX28CB	Peroperativ arteriell blodtrykksmåling	2	P	X	2	8	C	B
2PX57EA	Peroperativ arteriell blodstrømsmåling	2	P	X	5	7	E	A
2QX02AA	Undersøkelse med Woods lys	2	Q	X	0	2	A	A
2QX08AB	Lystest 	2	Q	X	0	8	A	B
2QX08AC	Fotopatchtest ved mistenkt fotoallergi	2	Q	X	0	8	A	C
2QX08AD	Svettetest I	2	Q	X	0	8	A	D
2QX08AE	Svettetest II	2	Q	X	0	8	A	E
2QX29EA	Hudtemperaturmåling	2	Q	X	2	9	E	A
2QX70GA	Soppdiagnostikk ved mikroskopi	2	Q	X	7	0	G	A
2QX70GB	Skabbdiagnostikk ved mikroskopi	2	Q	X	7	0	G	B
2QX70GC	Mørkefeltmikroskopi	2	Q	X	7	0	G	C
2QX70GD	Dermatoskopi	2	Q	X	7	0	G	D
2R08AA	Immunmangelutredning	2	R	0	8	A	A	
2RP02AA	Immunmangelutredning	2	R	P	0	2	A	A
2RX07AA	Plasmavolumbasert beregning av blodvolum	2	R	X	0	7	A	A
2RX20EA	Erytrocyttvolumbasert beregning av blodvolum	2	R	X	2	0	E	A
2XC02AA	Vurdering ut over alminnelig statusopptak	2	X	C	0	2	A	A
2XC02AB	Vurdering av mestring av daglige aktiviteter (ADL)	2	X	C	0	2	A	B
2XC02AC	Vurdering av legemiddelprofil	2	X	C	0	2	A	C
2XC02AD	Vurdering av fysisk funksjonsevne	2	X	C	0	2	A	D
2XC02AE	Vurdering av ernæringstilstand	2	X	C	0	2	A	E
2XC02AF	Vurdering av nytten av hjelpemiddel	2	X	C	0	2	A	F
2XC02AG	Vurdering UNS	2	X	C	0	2	A	G
2XC13CA	Uttak av arterieblod	2	X	C	1	3	C	A
2XC13CB	Uttak av veneblod	2	X	C	1	3	C	B
2XC13CC	Uttak av urin	2	X	C	1	3	C	C
2XC13CD	Urinsamling UNS	2	X	C	1	3	C	D
2XC13CE	Bakteriologisk prøvetaking	2	X	C	1	3	C	E
2XC13CF	Cytologisk prøvetaking	2	X	C	1	3	C	F
2XC13CG	Svettesamling UNS	2	X	C	1	3	C	G
2XC13CH	Annen prøvetaking UNS	2	X	C	1	3	C	H
2XD08AA	Adenosintest mhp smertepåvirkning	2	X	D	0	8	A	A
2XD08AB	Opioidtest mhp nociceptiv smerte	2	X	D	0	8	A	B
2XD08AC	Xylocaintest mhp nevrogen smerte	2	X	D	0	8	A	C
2XD08AD	Regitintest på sympatikomediert smerte	2	X	D	0	8	A	D
2XD08AE	Ketamintest mhp respons på N-methyl-D-aspartat*-blokker	2	X	D	0	8	A	E
2XD11CA	Diagnostisk rotblokade	2	X	D	1	1	C	A
2XG08AA	Prikktest luftpanel	2	X	G	0	8	A	A
2XG08AB	Prikktest matpanel	2	X	G	0	8	A	B
2XG08AC	Prikktest – eget testmateriale fra hjemmemiljø eller arbeidsplass	2	X	G	0	8	A	C
2XG08AD	Epikutantest – standard	2	X	G	0	8	A	D
2XG08AE	Epikutantest – eget materiale fra hjemmemiljø eller arbeidsplass	2	X	G	0	8	A	E
2XG08AF	Allergenprovokasjon - peroral åpen (kjent innhold)	2	X	G	0	8	A	F
2XG08AG	Allergenprovokasjon - peroral dobbelblind (ukjent innhold for pasient og lege)	2	X	G	0	8	A	G
2XG08AH	Allergenprovokasjon, nasal	2	X	G	0	8	A	H
2XG08AJ	Næringsmiddel overfølsomhet – utredning	2	X	G	0	8	A	J
2XG08AK	Legemiddeloverfølsomhet – utredning	2	X	G	0	8	A	K
2XG08AL	Fotopatchtest for fotoallergener	2	X	G	0	8	A	L
2XG08AM	Lystest (UV-provokasjon)	2	X	G	0	8	A	M
2XJ08AB	Triolein pusteprøve for diagnostikk av fettmalabsorpsjon	2	X	J	0	8	A	B
2XJ09AC	Fysisk belastningstest (gangtest, Åstrands prøve e.l)	2	X	J	0	9	A	C
2XJ24CA	Hydrogengassanalyse av ekspirasjonsluft  for diagnostikk av bakteriell overvekst i tarm eller laktosemalabsorpsjon	2	X	J	2	4	C	A
2XJ24CB	Indirekte kalorimetri	2	X	J	2	4	C	B
2XL40AA	Telemedisinsk overvåkning av vitale funksjoner	2	X	L	4	0	A	A
2XL40AB	Telemedisinsk fjernkonsultasjon med stillbilde	2	X	L	4	0	A	B
2XL40AC	Telemedisinsk fjernkonsultasjon med video	2	X	L	4	0	A	C
3AA30AA	Måling av cerebral blodgjennomstrømning med Dopplerteknikk	3	A	A	3	0	A	A
3AX30AA	Cerebral ultralydundersøkelse 	3	A	X	3	0	A	A
3AX94CA	Videofrenzelundersøkelse	3	A	X	9	4	C	A
3CD11XA	Fotoangiografi av øye	3	C	D	1	1	X	A
3CG30AA	Ultralyd biomikroskopi av hornhinne	3	C	G	3	0	A	A
3CH94AA	Fotografisk registrering av iris eller netthinne med intravenøst kontrastmiddel	3	C	H	9	4	A	A
3CK57AA	Måling av blodstrøm i øyets bakre segment	3	C	K	5	7	A	A
3CX30AA	Ultralydundersøkelse av øye	3	C	X	3	0	A	A
3CX94CA	Fotografisk opptak av øyets ytre deler	3	C	X	9	4	C	A
3CX94CB	Fotografisk registrering av øyet 	3	C	X	9	4	C	B
3DM30AA	Ultralydundersøkelse av nesens bihuler	3	D	M	3	0	A	A
3DQ40CA	Høyhastighetsfilming av stemmebånd	3	D	Q	4	0	C	A
3DQ94EA	Stroboskopi av stemmebånd	3	D	Q	9	4	E	A
3DQ94EB	Videostroboskopi  av stemmebånd	3	D	Q	9	4	E	B
3EH13AA	Videofluoroskopi av velopharynxfunksjon under tale	3	E	H	1	3	A	A
3EX12AA	Fluoroskopi av orofaryngeal svelgning	3	E	X	1	2	A	A
3FE30XA	Torakoskopisk epikardial ultralydundersøkelse	3	F	E	3	0	X	A
3FJ10XA	Angiokardiografi ved høyre hjertekateterisering med en kontrastinjeksjon	3	F	J	1	0	X	A
3FJ10XB	Angiokardiografi ved høyre hjertekateterisering med mer enn én kontrastinjeksjon	3	F	J	1	0	X	B
3FN30CA	Perkutan transluminal intrakoronar ultralydundersøkelse	3	F	N	3	0	C	A
3FY30AA	Ekko-Doppler kardiografi	3	F	Y	3	0	A	A
3FY30AB	Transøsofageal ekko-Doppler kardiografi	3	F	Y	3	0	A	B
3FY30AC	Stress-ekkokardiografi	3	F	Y	3	0	A	C
3FY30AD	Ultralyd ekkokardiografi med kontrast	3	F	Y	3	0	A	D
3FY30XE	Epikardial ultralydundersøkelse	3	F	Y	3	0	X	E
3FY30XF	Perkutan transluminal ultralydundersøkelse av hjertet	3	F	Y	3	0	X	F
3GX30XA	Transøsofageal ultralydundersøkelse	3	G	X	3	0	X	A
3GX30XB	Intrapleural ultralydundersøkelse	3	G	X	3	0	X	B
3GX30XC	Torakoskopisk ultralydundersøkelse	3	G	X	3	0	X	C
3GX30XD	Bronkoskopisk ultralydundersøkelse	3	G	X	3	0	X	D
3JA30XA	Peroperativ abdominal ultralydundersøkelse	3	J	A	3	0	X	A
3JA30XB	Laparoskopisk ultralydundersøkelse	3	J	A	3	0	X	B
3JD30XA	Peroral endoskopisk ultralydundersøkelse	3	J	D	3	0	X	A
3JF30XA	Endoskopisk ultralydundersøkelse gjennom intestinalt stoma	3	J	F	3	0	X	A
3JF30XB	Ultralydundersøkelse gjennom intestinalt stoma	3	J	F	3	0	X	B
3JG30XA	Transrektal endoskopisk ultralydundersøkelse	3	J	G	3	0	X	A
3JH30XA	Transanal ultralydundersøkelse	3	J	H	3	0	X	A
3JX30AA	Basal gastroenterologisk ultralydundersøkelse	3	J	X	3	0	A	A
3JX30AB	Utvidet gastroenterologisk ultralydundersøkelse	3	J	X	3	0	A	B
3JX30AC	Funksjonsundersøkelse med ultralyd	3	J	X	3	0	A	C
3JX30AD	Endoskopisk ultralydundersøkelse	3	J	X	3	0	A	D
3KA30AA	Fullstendig farge dupleks (Doppler) av nyrearterier	3	K	A	3	0	A	A
3KA30XB	Ultralydundersøkelse av nyre	3	K	A	3	0	X	B
3KC30XA	Uspesifisert ultralydundersøkelse av blære	3	K	C	3	0	X	A
3KC30XB	Ekstern ultralydundersøkelse av blære	3	K	C	3	0	X	B
3KC30XC	Residualurinmåling ved hjelp av ultralyd	3	K	C	3	0	X	C
3KC30XD	Transluminal ultralydundersøkelse av blære	3	K	C	3	0	X	D
3KD30XA	Transuretral ultralydundersøkelse	3	K	D	3	0	X	A
3KE30XB	Ekstern ultralydundersøkelse av prostata	3	K	E	3	0	X	B
3KE30XC	Transluminal ultralydundersøkelse av prostata	3	K	E	3	0	X	C
3KF30XA	Ultralydundersøkelse av skrotum	3	K	F	3	0	X	A
3LX30AA	Undersøkelse av livmorhule /eggledere med væskesonografi	3	L	X	3	0	A	A
3LX30AB	Vaginal ultralyd	3	L	X	3	0	A	B
3MA30AC	Vaginal ultralyd - kontroll av livmorhals	3	M	A	3	0	A	C
3MA30AD	Abdominal ultralyd, obstetrikk, enkel undersøkelse	3	M	A	3	0	A	D
3MA30AE	Abdominal ultralyd, obstetrikk, omfattende undersøkelse	3	M	A	3	0	A	E
3NN30CA	Ultralydveiledet leddpunksjon	3	N	N	3	0	C	A
3NN30CB	Ultralydundersøkelse begrenset til ett ledd eller område	3	N	N	3	0	C	B
3NN30CC	Ultralydundersøkelse av flere ledd/områder	3	N	N	3	0	C	C
3NN30CD	Omfattende ultralydundersøkelse av ledd og bløtdeler	3	N	N	3	0	C	D
3NN30CE	Ultralydundersøkelse av ledd/bløtdeler 	3	N	N	3	0	C	E
3PH30AA	Farge dupleks undersøkelse av perifere vener	3	P	H	3	0	A	A
3PJ30AA	Ultralydundersøkelse av subkutant vev	3	P	J	3	0	A	A
3PX10XA	Peroperativ angiografi	3	P	X	1	0	X	A
3PX10XB	Peroperativ angioskopi	3	P	X	1	0	X	B
3PX30CA	Farge dupleks undersøkelse av perifere arterier	3	P	X	3	0	C	A
3PX30CB	Doppler ultralydundersøkelse ved perifer karkirurgi	3	P	X	3	0	C	B
6XC10AA	Samtalebehandling	6	X	C	1	0	A	A
6XC10AB	Undersøkelse av lese-, skrive- og regneevne	6	X	C	1	0	A	B
6XC10AC	Undersøkelse av kommunikasjonsevne	6	X	C	1	0	A	C
6XC10AD	Perseptuell lyttervurdering av stemme og tale	6	X	C	1	0	A	D
6XC10AE	Undersøkelse av auditiv evne	6	X	C	1	0	A	E
6XC10AF	Undersøkelse av språkforståelse	6	X	C	1	0	A	F
6XC50CA	Kognitiv funksjonstrening	6	X	C	5	0	C	A
6XE50CB	Andre tiltak relatert til kognitiv funksjon	6	X	E	5	0	C	B
6XE50CC	Kommunikativ funksjonstrening	6	X	E	5	0	C	C
7KD02AA	Opplæring til selvkateterisering (RIK)	7	K	D	0	2	A	A
7KD02AB	Instruksjon i blæretrening ved blæredysfunksjon	7	K	D	0	2	A	B
7LX10AA	Informasjon/undervisning i forbindelse med ovulasjonsstimulering/assistert befrukting	7	L	X	1	0	A	A
7LX10AB	Klimakterierådgivning	7	L	X	1	0	A	B
