Code Type;Year;Code;Code Text;Change from 2012 to 2013?
NCSP;2012;NBJ41;Osteosyntese av humerusfraktur med metalltrÜd/cerclage/pinne;
NCSP;2012;NBJ42;Osteosyntese av claviculafraktur metalltrÜd/cerclage/pinne;
NCSP;2012;NBJ43;Osteosyntese av scapulafraktur med metalltrÜd/cerclage/pinne;
NCSP;2012;NBJ51;Osteosyntese av humerusfraktur med margnagle;
NCSP;2012;NBJ52;Osteosyntese av claviculafraktur med margnagle;
NCSP;2012;NBJ61;Osteosyntese av humerusfraktur med plate og skruer;
NCSP;2012;NBJ62;Osteosyntese av claviculafraktur med plate og skruer;
NCSP;2012;NBJ63;Osteosyntese av scapulafraktur med plate og skruer;
NCSP;2012;NBJ71;Osteosyntese av humerusfraktur med skruer;
NCSP;2012;NBJ72;Osteosyntese av claviculafraktur med skruer;
NCSP;2012;NBJ73;Osteosyntese av scapulafraktur med skruer;
NCSP;2012;NBJ81;Osteosyntese av humerusfraktur med annet/kombinert materiale;
NCSP;2012;NBJ82;Osteosyntese claviculafraktur med annet/kombinert materiale;
NCSP;2012;NBJ83;Osteosyntese av scapulafraktur med annet/kombinert materiale;
NCSP;2012;NBJ91;Annen operativ bruddbehandling i humerus;
NCSP;2012;NBJ92;Annen operativ bruddbehandling i clavicula;
NCSP;2012;NBJ93;Annen operativ bruddbehandling i scapula;
NCSP;2012;NBK01;Eksisjon av beinfragment i humerus;
NCSP;2012;NBK02;Eksisjon av beinfragment i clavicula;
NCSP;2012;NBK03;Eksisjon av beinfragment i scapula;
NCSP;2012;NBK11;Reseksjon eller eksisjon av humerus;
NCSP;2012;NBK12;Reseksjon eller eksisjon av clavicula;
NCSP;2012;NBK13;Reseksjon eller eksisjon av scapula;
NCSP;2012;NBK21;Fenestrasjon eller oppboring av humerus;
NCSP;2012;NBK22;Fenestrasjon eller oppboring av clavicula;
NCSP;2012;NBK23;Fenestrasjon eller oppboring av scapula;
NCSP;2012;NBK31;Utskraping av cyste i humerus;
NCSP;2012;NBK32;Utskraping av cyste i clavicula;
NCSP;2012;NBK33;Utskraping av cyste i scapula;
NCSP;2012;NBK41;Epifysiodese i humerus;
NCSP;2012;NBK42;Epifysiodese i clavicula;
NCSP;2012;NBK43;Epifysiodese i scapula;
NCSP;2012;NBK51;Osteotomi i humerus med aksekorreksjon/rotasjon/forskyvning;
NCSP;2012;NBK52;Osteotomi i clavicula aksekorreksjon/rotasjon/forskyvning;
NCSP;2012;NBK53;Osteotomi i scapula med aksekorreksjon/rotasjon/forskyvning;
NCSP;2012;NBK61;Osteotomi i humerus med forkorting eller forlengelse;
NCSP;2012;NBK62;Osteotomi i clavicula med forkorting eller forlengelse;
NCSP;2012;NBK63;Osteotomi i scapula med forkorting eller forlengelse;
NCSP;2012;NBK71;Beintransportoperasjon i humerus;
NCSP;2012;NBK72;Beintransportoperasjon i clavicula;
NCSP;2012;NBK73;Beintransportoperasjon i scapula;
NCSP;2012;NBK81;Epifysedistraksjon pÜ humerus;
NCSP;2012;NBK91;Annen operasjon pÜ bein i humerus;
NCSP;2012;NBK92;Annen operasjon pÜ bein i clavicula;
NCSP;2012;NBK93;Annen operasjon pÜ bein i scapula;
NCSP;2012;NBL09;Lõsning av muskel i skulder eller overarm;
NCSP;2012;NBL19;Sutur eller rekonstruksjon av muskel i skulder eller overarm;
NCSP;2012;NBL29;Transposisjon av muskel i skulder eller overarm;
NCSP;2012;NBL39;Myotomi eller tenotomi i skulder eller overarm;
NCSP;2012;NBL49;Sutur eller reinserering av sene i skulder eller overarm;
NCSP;2012;NBL59;Tenolyse eller tenosynovektomi i skulder eller overarm;
NCSP;2012;NBL69;Tenodese/forkorting/forlengelse av sene i skulder/overarm;
NCSP;2012;NBL79;Eksisjon av muskel eller sene i skulder eller overarm;
NCSP;2012;NBL89;Transposisjon av sene i skulder eller overarm;
NCSP;2012;NBL99;Annen operasjon pÜ muskel eller sene i skulder eller overarm;
NCSP;2012;NBM09;Fasciotomi i skulder eller overarm;
NCSP;2012;NBM19;Reseksjon eller eksisjon av fascie i skulder eller overarm;
NCSP;2012;NBM29;Sutur av fascie i skulder eller overarm;
NCSP;2012;NBM79;Eksisjon av bursa i skulder eller overarm;
NCSP;2012;NBM99;Annen operasjon pÜ fascie/ganglion/bursa i skulder/overarm;
NCSP;2012;NBN09;Autotransplantasjon av bein til skulder eller overarm;
NCSP;2012;NBN19;Allotransplantasjon av bein til skulder eller overarm;
NCSP;2012;NBN29;Xenotransplantasjon av bein til skulder eller overarm;
NCSP;2012;NBN39;Transplantasjon av sene til skulder eller overarm;
NCSP;2012;NBN49;Transplantasjon av brusk/periost/fascie til skulder/overarm;
NCSP;2012;NBN99;Annen transplantasjon til skulder eller overarm;
NCSP;2012;NBP29;Replantasjon av overekstremitet ovenfor albuen;
NCSP;2012;NBQ01;Intertorakoskapulër amputasjon;
NCSP;2012;NBQ02;Humeroskapulër amputasjon;
NCSP;2012;NBQ03;Amputasjon eller eksartikulasjon i overarm eller skulder;
NCSP;2012;NBQ09;Annen amputasjon eller eksartikulasjon i skulder/overarm;
NCSP;2012;NBQ29;Revisjon amputasjons/eksartikulasjonsstump skulder/overarm;
NCSP;2012;NBQ39;Anleggelse av benforankret transdermalt implantat i humerus;
NCSP;2012;NBQ49;Anleggelse av amputasjonsstumpformende implantat i humerus;
NCSP;2012;NBQ99;Annen amputasjon eller tilhõrende op i skulder eller overarm;
NCSP;2012;NBR09;Reseksjon av blõtdelstumor i skulder eller overarm;
NCSP;2012;NBR19;Marginal eksisjon av blõtdelstumor i skulder eller overarm;
NCSP;2012;NBR29;Vid eksisjon av blõtdelstumor i skulder eller overarm;
NCSP;2012;NBR39;Kompartmentell eksisjon av blõtdelstumor i skulder/overarm;
NCSP;2012;NBR49;Reseksjon av bein- eller brusktumor i skulder eller overarm;
NCSP;2012;NBR59;Marginal eksisjon av bein/brusktumor i skulder eller overarm;
NCSP;2012;NBR69;Vid eksisjon av bein/brusktumor i skulder eller overarm;
NCSP;2012;NBR79;Kompartmentell eksisjon av bein/brusktumor i skulder/overarm;
NCSP;2012;NBR89;Total eksisjon av humerus med implantasjon av protese;
NCSP;2012;NBR99;Annen operasjon for tumor i skulder eller overarm;
NCSP;2012;NBS09;Incisjon/revisjon ved infeksjon i sene i skulder/overarm;
NCSP;2012;NBS19;Incisjon og revisjon ved infeksjon i skulderledd;
NCSP;2012;NBS29;Incisjon/revisjon ved infeksjon i bein i skulder/overarm;
NCSP;2012;NBS39;Incisjon/revisjon/terap subst v seneinfek i skulder/overarm;
NCSP;2012;NBS49;Incisjon/revisjon/terap subst ved infeksjon i skulderledd;
NCSP;2012;NBS59;Incisjon/revisjon/terap subst v beininfek i skulder/overarm;
NCSP;2012;NBS99;Annen op for infeksjon i sene/ledd/bein i skulder/overarm;
NCSP;2012;NBT09;Fjerning av fremmedlegeme fra vev i skulder eller overarm;
NCSP;2012;NBT19;Mobilisering av humeroscapularledd;
NCSP;2012;NBT39;Korrek deformitet i skulder/overarm med muskel/sene/ligament;
NCSP;2012;NBT49;Korrek deformitet i skulder/overarm ekstern/intern fiksasjon;
NCSP;2012;NBT99;Annen operasjon pÜ skulder eller overarm;
NCSP;2012;NBU01;Fjerning av proksimal delprotese fra humeroscapularledd;
NCSP;2012;NBU02;Fjerning av distal delprotese fra humeroscapularledd;
NCSP;2012;NBU10;Fjerning av totalprotese fra humeroscapularledd;
NCSP;2012;NBU11;Fjerning av proks del totalprotese fra humeroscapularledd;
NCSP;2012;NBU12;Fjerning av dist del totalprotese fra humeroscapularledd;
NCSP;2012;NBU39;Fjerning av eksternt fiksasjonsutstyr fra skulder/overarm;
NCSP;2012;NBU49;Fjerning av osteosyntesemateriale fra skulder eller overarm;
NCSP;2012;NBU69;Fjerning av ligamentprotese fra skulder eller overarm;
NCSP;2012;NBU89;Fjerning av terap substans etter infekbeh i skulder/overarm;
NCSP;2012;NBU99;Fjerning av annet implantat fra skulder eller overarm;
NCSP;2012;NBW49;Reoperasjon for sÜrruptur e inngrep pÜ skulder eller overarm;
NCSP;2012;NBW59;Reoperasjon for overfl infeksjon e/ inngrep skulder/overarm;
NCSP;2012;NBW69;Reoperasjon for dyp infeksjon i skulder eller overarm;
NCSP;2012;NBW79;Reoperasjon for overfl blõdning e/ inngrep skulder/overarm;
NCSP;2012;NBW89;Reoperasjon for dyp blõdning i skulder eller overarm;
NCSP;2012;NBW99;Annen reoperasjon pÜ skulder eller overarm;
NCSP;2012;NCA00;Perkutan eksplorasjon av blõtdeler i albue eller underarm;
NCSP;2012;NCA02;èpen eksplorasjon av blõtdeler i albue eller underarm;
NCSP;2012;NCA10;Perkutan eksplorasjon av ledd i albue eller underarm;
NCSP;2012;NCA11;Artroskopi i albueledd;
NCSP;2012;NCA12;Artrotomi i albueledd;
NCSP;2012;NCA20;Perkutan biopsi av blõtdeler/ledd i albue eller underarm;
NCSP;2012;NCA21;Endoskopisk biopsi av blõtdeler/ledd i albue eller underarm;
NCSP;2012;NCA22;èpen biopsi av blõtdeler eller ledd i albue eller underarm;
NCSP;2012;NCA30;Perkutan biopsi av bein i albue eller underarm;
NCSP;2012;NCA32;èpen biopsi av bein i albue eller underarm;
NCSP;2012;NCB01;Implant proks primër delprotese i albueledd uten sement;
NCSP;2012;NCB02;Implant dist primër delprotese i albueledd uten sement;
NCSP;2012;NCB04;Impl 2 dist/1 proks+1 dist prim delprotes albueledd u/sement;
NCSP;2012;NCB11;Implant proks primër delprotese i albueledd med sement;
NCSP;2012;NCB12;Implant dist primër delprotese i albueledd med sement;
NCSP;2012;NCB14;Impl 2 dist/1 proks+1 dist prim delprotes albueledd m/sement;
NCSP;2012;NCB20;Implantasjon av primër totalprotese i albueledd uten sement;
NCSP;2012;NCB30;Implantasjon av primër totalprotese albueledd hybrid teknikk;
NCSP;2012;NCB40;Implantasjon av primër totalprotese i albueledd med sement;
NCSP;2012;NCB59;Implantasjon av primër interposisjonsprotese i albueledd;
NCSP;2012;NCB99;Annen implantasjon av primër protese i albueledd;
NCSP;2012;NCC01;Implant proks sekundër delprotese i albueledd uten sement;
NCSP;2012;NCC02;Implant distal sekundër delprotese i albueledd uten sement;
NCSP;2012;NCC04;Impl 2 dist/1 proks+1 dist sek delprotese albueledd u/sement;
NCSP;2012;NCC11;Implant proksimal sekundër delprotese i albueledd med sement;
NCSP;2012;NCC12;Implant distal sekundër delprotese i albueledd med sement;
NCSP;2012;NCC14;Impl 2 dist/1 proks+1 dist sek delprotese albueledd m/sement;
NCSP;2012;NCC20;Implant av sekundër totalprotese i albueledd uten sement;
NCSP;2012;NCC21;Implant proks del av sekundër totalprotese albue uten sement;
NCSP;2012;NCC22;Implant dist del av sekundër totalprotese albue uten sement;
NCSP;2012;NCC24;Impl 2 dist/1 prox+1 dist del sek totalprot albueld u/sement;
NCSP;2012;NCC30;Implant sekundër totalprotese i albueledd med hybrid teknikk;
NCSP;2012;NCC31;Implant proks del sekund totalprotese i albue hybrid teknikk;
NCSP;2012;NCC32;Implant dist del sekund totalprotese i albue hybrid teknikk;
NCSP;2012;NCC34;Impl 2 dist/1 prox+1 dist del sek totprot albuel hybrid tekn;
NCSP;2012;NCC40;Implantasjon av sekundër totalprotese i albueledd med sement;
NCSP;2012;NCC41;Implant proks del sekundër totalprotese albueledd med sement;
NCSP;2012;NCC42;Implant dist del sekundër totalprotese albueledd med sement;
NCSP;2012;NCC44;Impl 2 dist/1 prox+1 dist del sek totalprot albueld m/sement;
NCSP;2012;NCC59;Implantasjon av sekundër interposisjonsprotese i albueledd;
NCSP;2012;NCC99;Annen implantasjon av sekundër protese i albueledd;
NCSP;2012;NCE01;Endoskopisk incisjon eller sutur av leddkapsel i albue;
NCSP;2012;NCE02;èpen incisjon eller sutur av leddkapsel i albue;
NCSP;2012;NCE11;Endoskopisk deling eller eksisjon av ligament i albue;
NCSP;2012;NCE12;èpen deling eller eksisjon av ligament i albue;
NCSP;2012;NCE21;Endoskopisk sutur eller reinserering av ligament i albue;
NCSP;2012;NCE22;èpen sutur eller reinserering av ligament i albue;
NCSP;2012;NCE32;Transposisjon av ligament i albue;
NCSP;2012;NCE41;Endosk rekonstr ligament/leddkapsel i albue u/ protesemater;
NCSP;2012;NCE42;èpen rekonstr ligament/leddkapsel i albue uten protesemater;
NCSP;2012;NCE59;Rekonstruksjon av ligament i albue med protesemateriale;
NCSP;2012;NCE99;Annen operasjon pÜ leddkapsel eller ligament i albue;
NCSP;2012;NCF01;Endoskopisk total synovektomi i albue;
NCSP;2012;NCF02;èpen total synovektomi i albue;
NCSP;2012;NCF11;Endoskopisk partiell synovektomi i albue;
NCSP;2012;NCF12;èpen partiell synovektomi i albue;
NCSP;2012;NCF21;Endoskopisk fiksasjon av leddflatefragment i albue;
NCSP;2012;NCF22;èpen fiksasjon av leddflatefragment i albue;
NCSP;2012;NCF31;Endoskopisk reseksjon av leddbrusk i albue;
NCSP;2012;NCF32;èpen reseksjon av leddbrusk i albue;
NCSP;2012;NCF91;Annen endoskopisk op pÜ synovialhinne/leddflate i albue;
NCSP;2012;NCF92;Annen Üpen operasjon pÜ synovialhinne/leddflate i albue;
NCSP;2012;NCG09;Eksisjonsartroplastikk i albueledd;
NCSP;2012;NCG19;Interposisjonsartroplastikk i albueledd;
NCSP;2012;NCG29;Annen artroplastikk uten protese i albueledd;
NCSP;2012;NCG39;Artrodese i albueledd uten fiksasjon;
NCSP;2012;NCG49;Artrodese i albueledd med intern fiksasjon;
NCSP;2012;NCG59;Artrodese i albueledd med ekstern fiksasjon;
NCSP;2012;NCG99;Annen eksisjon, rekonstruksjon eller artrodese i albueledd;
NCSP;2012;NCH00;Lukket reposisjon av albueluksasjon;
NCSP;2012;NCH02;èpen reposisjon av albueluksasjon;
NCSP;2012;NCH20;Lukket reposisjon av proteseluksasjon i albueledd;
NCSP;2012;NCH22;èpen reposisjon av proteseluksasjon i albueledd;
NCSP;2012;NCH31;Endoskopisk adheranselõsning i albueledd;
NCSP;2012;NCH32;èpen adheranselõsning i albueledd;
NCSP;2012;NCH41;Endoskopisk fjerning av fremmed/fritt legeme fra albueledd;
NCSP;2012;NCH42;èpen fjerning av fremmed eller fritt legeme fra albueledd;
NCSP;2012;NCH51;Endoskopisk eksisjon av eksostose/osteofytt i albueledd;
NCSP;2012;NCH52;èpen eksisjon av eksostose/osteofytt i albueledd;
NCSP;2012;NCH72;Operasjon for habituell albueluksasjon;
NCSP;2012;NCH90;Annen perkutan operasjon pÜ albueledd;
NCSP;2012;NCH91;Annen endoskopisk operasjon pÜ albueledd;
NCSP;2012;NCH92;Annen Üpen operasjon pÜ albueledd;
NCSP;2012;NCJ00;Lukket reposisjon av proksimal ulnafraktur;
NCSP;2012;NCJ01;Lukket reposisjon av skaftfraktur av ulna;
NCSP;2012;NCJ02;Lukket reposisjon av distal ulnafraktur;
NCSP;2012;NCJ03;Lukket reposisjon av proksimal radiusfraktur;
NCSP;2012;NCJ04;Lukket reposisjon av skaftfraktur av radius;
NCSP;2012;NCJ05;Lukket reposisjon av distal radiusfraktur;
NCSP;2012;NCJ06;Lukket reposisjon av skaftfraktur av radius og ulna;
NCSP;2012;NCJ07;Lukket reposisjon av distal fraktur av radius og ulna;
NCSP;2012;NCJ08;Lukket reposisjon av annen fraktur av ulna eller radius;
NCSP;2012;NCJ10;èpen reposisjon av proksimal ulnafraktur;
NCSP;2012;NCJ11;èpen reposisjon av skaftfraktur av ulna;
NCSP;2012;NCJ12;èpen reposisjon av distal ulnafraktur;
NCSP;2012;NCJ13;èpen reposisjon av proksimal radiusfraktur;
NCSP;2012;NCJ14;èpen reposisjon av skaftfraktur av radius;
NCSP;2012;NCJ15;èpen reposisjon av distal radiusfraktur;
NCSP;2012;NCJ16;èpen reposisjon av skaftfraktur av radius og ulna;
NCSP;2012;NCJ17;èpen reposisjon av distal fraktur av radius og ulna;
NCSP;2012;NCJ18;èpen reposisjon av annen fraktur av ulna eller radius;
NCSP;2012;NCJ20;Ekstern fiksasjon av proksimal ulnafraktur;
NCSP;2012;NCJ21;Ekstern fiksasjon av skaftfraktur av ulna;
NCSP;2012;NCJ22;Ekstern fiksasjon av distal ulnafraktur;
NCSP;2012;NCJ23;Ekstern fiksasjon av proksimal radiusfraktur;
NCSP;2012;NCJ24;Ekstern fiksasjon av skaftfraktur av radius;
NCSP;2012;NCJ25;Ekstern fiksasjon av distal radiusfraktur;
NCSP;2012;NCJ26;Ekstern fiksasjon av skaftfraktur av radius og ulna;
NCSP;2012;NCJ27;Ekstern fiksasjon av distal fraktur av radius og ulna;
NCSP;2012;NCJ28;Ekstern fiksasjon av annen fraktur av ulna eller radius;
NCSP;2012;NCJ30;Osteosyntese proksimal ulnafraktur av med bioimplantat;
NCSP;2012;NCJ31;Osteosyntese av skaftfraktur av ulna med bioimplantat;
NCSP;2012;NCJ32;Osteosyntese av distal ulnafraktur med bioimplantat;
NCSP;2012;NCJ33;Osteosyntese av proksimal radiusfraktur med bioimplantat;
NCSP;2012;NCJ34;Osteosyntese av skaftfraktur av radius med bioimplantat;
NCSP;2012;NCJ35;Osteosyntese av distal radiusfraktur med bioimplantat;
NCSP;2012;NCJ36;Osteosyntese skaftfraktur av radius og ulna med bioimplantat;
NCSP;2012;NCJ37;Osteosyntese distal fraktur radius og ulna med bioimplantat;
NCSP;2012;NCJ38;Osteosyntese annen fraktur ulna el radius med bioimplantat;
NCSP;2012;NCJ40;Osteosyntese proks ulnafraktur med metalltrÜd/cerclage/pinne;
NCSP;2012;NCJ41;Osteosyntese skaftfraktur ulna med metalltrÜd/cerclage/pinne;
NCSP;2012;NCJ42;Osteosyntese dist ulnafraktur med metalltrÜd/cerclage/pinne;
NCSP;2012;NCJ43;Osteosyntese proks radiusfrakt med metalltrÜd/cerclage/pinne;
NCSP;2012;NCJ44;Osteosynt radius skaftfraktur med metalltrÜd/cerclage/pinne;
NCSP;2012;NCJ45;Osteosynt distal radiusfraktur med metalltrÜd/cerclage/pinne;
NCSP;2012;NCJ46;Osteosynt skaftfrak radius og ulna metalltrÜd/cerclage/pinne;
NCSP;2012;NCJ47;Osteosynt dist fr radius og ulna metalltrÜd/cerclage/pinne;
NCSP;2012;NCJ48;Osteosynt annen fr ulna el radius metalltrÜd/cerclage/pinne;
NCSP;2012;NCJ50;Osteosyntese av proksimal ulnafraktur med margnagle;
NCSP;2012;NCJ51;Osteosyntese av skaftfraktur av ulna med margnagle;
NCSP;2012;NCJ52;Osteosyntese av distal ulnafraktur med margnagle;
NCSP;2012;NCJ53;Osteosyntese av proksimal radiusfraktur med margnagle;
NCSP;2012;NCJ54;Osteosyntese av skaftfraktur av radius med margnagle;
NCSP;2012;NCJ55;Osteosyntese av distal radiusfraktur med margnagle;
NCSP;2012;NCJ56;Osteosyntese av skaftfraktur av radius og ulna med margnagle;
NCSP;2012;NCJ57;Osteosyntese distal fraktur av radius og ulna med margnagle;
NCSP;2012;NCJ58;Osteosyntese annen fraktur radius eller ulna med margnagle;
NCSP;2012;NCJ60;Osteosyntese proksimal ulnafraktur av med plate og skruer;
NCSP;2012;NCJ61;Osteosyntese skaftfraktur av ulna av med plate og skruer;
NCSP;2012;NCJ62;Osteosyntese av distal ulnafraktur med plate og skruer;
NCSP;2012;NCJ63;Osteosyntese av proksimal radiusfraktur med plate og skruer;
NCSP;2012;NCJ64;Osteosyntese av skaftfraktur av radius med plate og skruer;
NCSP;2012;NCJ65;Osteosyntese av distal radiusfraktur med plate og skruer;
NCSP;2012;NCJ66;Osteosyntese skaftfraktur radius og ulna med plate og skruer;
NCSP;2012;NCJ67;Osteosyntese distal fraktur radius og ulna med plate/skruer;
NCSP;2012;NCJ68;Osteosyntese annen frakt radius eller ulna med plate/skruer;
NCSP;2012;NCJ70;Osteosyntese av proksimal ulnafraktur med skruer;
NCSP;2012;NCJ71;Osteosyntese av skaftfraktur av ulna med skruer;
NCSP;2012;NCJ72;Osteosyntese av distal ulnafraktur med skruer;
NCSP;2012;NCJ73;Osteosyntese av proksimal radiusfraktur med skruer;
NCSP;2012;NCJ74;Osteosyntese av skaftfraktur av radius med skruer;
NCSP;2012;NCJ75;Osteosyntese av distal radiusfraktur med skruer;
NCSP;2012;NCJ76;Osteosyntese av skaftfraktur av radius og ulna med skruer;
NCSP;2012;NCJ77;Osteosyntese av distal fraktur av radius og ulna med skruer;
NCSP;2012;NCJ78;Osteosyntese annen fraktur av radius eller ulna med skruer;
NCSP;2012;NCJ80;Osteosyntese proksimal ulnafraktur med annet/komb materiale;
NCSP;2012;NCJ81;Osteosyntese skaftfraktur av ulna med annet/komb materiale;
NCSP;2012;NCJ82;Osteosyntese av distal ulnafraktur med annet/komb materiale;
NCSP;2012;NCJ83;Osteosyntese proksimal radiusfrakt med annet/komb materiale;
NCSP;2012;NCJ84;Osteosyntese skaftfraktur radius med annet/komb materiale;
NCSP;2012;NCJ85;Osteosyntese distal radiusfraktur med annet/komb materiale;
NCSP;2012;NCJ86;Osteosynt skaftfrakt radius og ulna med annet/komb materiale;
NCSP;2012;NCJ87;Osteosynt dist frakt radius og ulna med annet/komb materiale;
NCSP;2012;NCJ88;Osteosynt annen frakt radius eller ulna annet/komb materiale;
NCSP;2012;NCJ90;Annen osteosyntese av proksimal ulnafraktur;
NCSP;2012;NCJ91;Annen osteosyntese av skaftfraktur av ulna;
NCSP;2012;NCJ92;Annen osteosyntese av distal ulnafraktur;
NCSP;2012;NCJ93;Annen osteosyntese av proksimal radiusfraktur;
NCSP;2012;NCJ94;Annen osteosyntese av skaftfraktur av radius;
NCSP;2012;NCJ95;Annen osteosyntese av distal radiusfraktur;
NCSP;2012;NCJ96;Annen osteosyntese av skaftfraktur av radius og ulna;
NCSP;2012;NCJ97;Annen osteosyntese av distal fraktur av radius og ulna;
NCSP;2012;NCJ98;Annen osteosyntese av annen fraktur av ulna eller radius;
NCSP;2012;NCK00;Eksisjon av beinfragment i proksimale ulna;
NCSP;2012;NCK01;Eksisjon av beinfragment i skaftdelen av ulna;
NCSP;2012;NCK02;Eksisjon av beinfragment i distale ulna;
NCSP;2012;NCK03;Eksisjon av beinfragment i proksimale radius;
NCSP;2012;NCK04;Eksisjon av beinfragment i skaftdelen av radius;
NCSP;2012;NCK05;Eksisjon av beinfragment i distale radius;
NCSP;2012;NCK06;Eksisjon av beinfragment i skaftdelen av ulna og radius;
NCSP;2012;NCK07;Eksisjon av beinfragment i distale radius og ulna;
NCSP;2012;NCK08;Eksisjon av beinfragment i annen del av ulna eller radius;
NCSP;2012;NCK10;Reseksjon eller eksisjon av proksimale ulna;
NCSP;2012;NCK11;Reseksjon eller eksisjon av skaftdelen av ulna;
NCSP;2012;NCK12;Reseksjon eller eksisjon av distale ulna;
NCSP;2012;NCK13;Reseksjon eller eksisjon av proksimale radius;
NCSP;2012;NCK14;Reseksjon eller eksisjon av skaftdelen av radius;
NCSP;2012;NCK15;Reseksjon eller eksisjon av distale radius;
NCSP;2012;NCK16;Reseksjon eller eksisjon av skaftdelen av ulna og radius;
NCSP;2012;NCK17;Reseksjon eller eksisjon av distale radius og ulna;
NCSP;2012;NCK18;Reseksjon eller eksisjon av annen del av ulna eller radius;
NCSP;2012;NCK20;Fenestrasjon eller oppboring av proksimale ulna;
NCSP;2012;NCK21;Fenestrasjon eller oppboring av skaftdelen av ulna;
NCSP;2012;NCK22;Fenestrasjon eller oppboring av distale ulna;
NCSP;2012;NCK23;Fenestrasjon eller oppboring av proksimale radius;
NCSP;2012;NCK24;Fenestrasjon eller oppboring av skaftdelen av radius;
NCSP;2012;NCK25;Fenestrasjon eller oppboring av distale radius;
